jeton                 jetée                   jeudi                     jeunesse              joaillerie             
joaillier             jockey                  joie                      joint-venture         jointure               
joker                 jonc                    jonction                  jongleur              jonque                 
jonquille             jordanienne             jouable                   jouet                 joueuse                
jouissance            jouisseur               joule                     journalier            journaliste            
journalistique        journalière             journée                   joute                 jouée                  
joyeuse               jubilatoire             jubilé                    judaïque              judiciaire             
judicieuse            judoka                  judéo-chrétienne          jugement              jugulaire              
jugée                 juif                    juive                     jujubier              julienne               
jumelle               jument                  jungle                    junker                junta                  
junte                 jupe                    jurassienne               jurassique            jurchen                
juridictionnelle      juridique               jurisconsulte             jurisprudence         jurisprudentielle      
juriste               jury                    jurée                     jusqu'au-boutiste     justice                
justiciable           justicier               justifiable               justification         justifiée              
jusée                 juteuse                 juvénile                  juxtaposition         juxtaposée             
jésuite               jürchet                 kabbaliste                kabyle                kabyé                  
kachoube              kadjar                  kafkaïen                  kalenjin              kamikaze               
kamo                  kangourou               kantienne                 kapokier              karakul                
karamanli             karatéka                karmique                  karst                 karstique              
kassite               katangaise              kaurava                   kavango               kaye                   
kazakhe               kelvin                  kendoka                   kenyane               kereït                 
kermesse              keynésienne             khalkha                   khanat                kharijite              
khazar                khitan                  khmer                     khmère                khoisane               
khorazmien            khural                  kickapoo                  kidnapping            kidnappé               
kikouyou              kilocalorie             kilogramme                kilomètre             kilométrique           
kilowatt              kilowattheure           kimbundu                  kimono                kiosque                
kirby                 kirghize                kiva                      kiwi                  klage                  
klamath               kleb                    klystron                  knot                  knowle                 
koala                 koan                    kolkhoze                  komi                  kootenai               
kordofanienne         koritsi                 koré                      kosma                 kota                   
kouchite              koudou                  koulak                    kpellé                kraal                  
krach                 krahn                   krill                     krim                  krio                   
krou                  kuba                    kuen                      kumquat               kung                   
kunsthistorische      kurde                   kyste                     kérosène              l'afrikaan             
l'agua                l'anr                   l'apl                     l'assurance           l'attrape-coeur        
l'avon                l'aygue                 l'entropie                l'herbe               l'indépendance         
l'installation        l'ordo                  l'économie                labbe                 labeur                 
labiale               laboratoire             laborieuse                labourage             laboureur              
labourée              labyrinthe              labyrinthique             lacet                 lacrymale              
lacrymogène           lactaire                lacunaire                 lacustre              ladino                 
lagide                lagon                   lagopède                  lagune                laideur                
lainage               lainier                 lainière                  laissée               laiterie               
laiteuse              laitier                 laitière                  laiton                laitue                 
lamantin              lamaïque                lamaïste                  lamellaire            lamelle                
lamellibranche        lamentable              laminaire                 laminoir              laminée                
lampion               lamproie                lampyre                   lance-grenade         lance-torpille         
lancelet              lancement               lancer                    lancette              lanceur                
lancier               lancinante              lancée                    landaise              landgrave              
landsat               langagière              langoureuse               langouste             langoustine            
language              languette               lanière                   lansquenet            lanterne               
lanternon             lanthanide              lapidaire                 laquage               laquée                 
largesse              largeur                 larguée                   larme                 larmoyante             
larron                larvaire                laryngé                   lassu                 latente                
latifundiaire         latine                  latino-américaine         latte                 latérale               
latéritique           laude                   laurier                   lavande               lavement               
laveur                lavoir                  lavée                     laxatif               laxative               
lazzi                 laçage                  laïque                    leader                lecteur                
lectrice              lecture                 lemming                   lenape                lendemain              
lenteur               lentille                lentisque                 lepcha                lepidodendron          
lequelle              lessive                 lessivier                 lessivé               lesson                 
leucite               leucocyte               leucodérivé               leucémie              leurre                 
levante               levier                  levure                    levée                 lexicale               
lexicographe          lexicographique         lexicologique             lexique               leçon                  
liaison               liane                   liard                     libanaise             libation               
libelle               libellule               libellé                   liberator             libertaire             
libertine             liberté                 libraire                  librairie             libre-échangiste       
librettiste           libyco-berbère          libyenne                  libyque               libérale               
libéralisme           libéralité              libérateur                libératrice           libérienne             
libérée               licence                 licenciement              licencieuse           licenciée              
lichen                licite                  lierre                    ligament              ligature               
lignage               ligneuse                lignine                   lignée                ligueur                
ligueuse              ligule                  ligure                    ligurienne            like                   
lilloise              limace                  limagne                   limbe                 limier                 
liminaire             limitation              limitative                limiteur              limitrophe             
limitée               limonade                limoneuse                 limpide               limule                 
linaigrette           linceul                 lingayat                  linguiste             linguistic             
linguistique          link                    linotype                  lionne                lipase                 
lipide                lipidique               liposoluble               liqueur               liquidation            
liquidienne           liquidité               liquidée                  liquéfié              lisible                
lisière               lissage                 litanie                   literaria             lithique               
lithographie          lithographique          litige                    litière               litre                  
littorale             littéraire              littérale                 littérateur           littérature            
lituanienne           liturgie                liturgique                liviu                 livonien               
livraison             livresque               livrée                    liège                 lièvre                 
liée                  liégeoise               liégeuse                  llano                 lobée                  
lobélie               locale                  localisation              localisée             localité               
locataire             locomotive              locomotrice               locuteur              locution               
logarithmique         logeant                 logement                  logeuse               loggia                 
logicielle            logicien                logique                   logistique            logo-syllabique        
logogramme            logographique           logée                     lointaine             loisir                 
loki                  lombaire                lombarde                  lombric               lomentacée             
lompe                 londonienne             long-courrier             longitudinale         longueur               
longée                longévité               lopin                     lopolite              lorette                
loriot                lorraine                lorsqu'elle               lorsqu'il             losangée               
loterie               lothian                 lotion                    lotissement           lotte                  
louange               loubière                lough                     loupe                 lourdeur               
loutre                louvre                  louée                     lover                 lové                   
lowland               loyale                  loyaliste                 loyauté               loyer                  
lozi                  lubrifiante             lubrifiée                 lucarne               lucide                 
luciole               lucrative               ludique                   lueur                 lugeur                 
lugubre               luisante                luka                      luminaire             luminescente           
lumineuse             luminophore             luminosité                lunaire               lunda                  
lundi                 lushai                  lusophone                 lustrée               luthier                
luthiste              luthérienne             lutin                     lutteur               luwienne               
luxation              luxueuse                luxuriante                lycien                lycopode               
lydite                lymphatique             lymphoblastique           lymphome              lymphoïde              
lynx                  lyophilisé              lyre                      lyric                 lyrique                
lysozyme              lâchée                  länder                    lèvre                 lécithine              
lécythe               légale                  légaliste                 légalisée             légation               
légendaire            légende                 léger                     légion                légionnaire            
législateur           législatif              législation               législative           législature            
légiste               légitimiste             légitimité                légitimée             légume                 
légumineuse           léguée                  lémur                     léniniste             léonide                
léopard               lépidoptère             lépiote                   lésion                lésée                  
lévite                lévitique               lévogyre                  lévrier               macabre                
macadamia             macaire                 macaque                   macassar              macchabée              
macellum              machiavélique           machine-outil             machinerie            machiniste             
macreuse              macromoléculaire        macromolécule             macroscopique         macroéconomique        
mactan                macédonienne            madeleine                 madera                madhiste               
madone                madrigaliste            madrilène                 madurai               magazine               
magdalénienne         magicienne              magie                     magique               magistrale             
magistrature          magma                   magmatique                magnanerie            magnanime              
magnat                magnificat              magnifique                magnétique            magnétisée             
magnétomètre          magnétophone            magnétoscope              magnétron             magot                  
magyare               maharajah               mahayana                  mahdiste              mahonia                
mailing               maillet                 mailloche                 maillon               maillé                 
mainate               mainmortable            maintenue                 mairie                majestueuse            
majeure               majolique               majoration                majoritaire           majorité               
majuscule             makaire                 maladie                   maladif               maladresse             
maladroite            malaise                 malaisée                  malayo-polynésienne   malentendant           
malentendu            malfaisante             malfaiteur                malformation          malgache               
malheureuse           malicieuse              maligne                   malikite              malléabilité           
malléable             malocclusion            malodorante               malthusien            maltée                 
malveillante          malédiction             maléfique                 mamelle               mamelon                
mamelouke             mammaire                mammifère                 mammographie          mammouth               
manager               manchette               manchon                   manchot               mandarine              
mandataire            mandatée                mandchoue                 mandibule             mandingue              
mandoline             mandrin                 maneton                   manette               manganate              
mangeur               mangouste               mangrove                  mangue                manguier               
mangée                maniable                maniaco-dépressive        maniaque              manichéenne            
manifestant           manifestation           manifestée                manipulable           manipulation           
manipulée             manipuri                maniu                     manivelle             manière                
maniée                maniériste              mannequin                 manner                manoeuvrable           
manoir                manomètre               manouche                  manquante             manquement             
manquée               mantoue                 mantra                    manuelle              manufacture            
manufacturier         manufacturière          manufacturée              manuscrite            manutention            
manuélin              manège                  maorie                    maoïste               maquette               
maquillage            marabout                maraboutique              marathe               marathon               
maraîcher             maraîchère              marbre                    marbrée               marchande              
marchandise           marchant                marcheur                  marché                marcionite             
marcottage            maremme                 margarine                 marginale             marginalisée           
margrave              margraviat              mariage                   marianne              marimba                
marinier              marionnette             marionnettiste            maritime              mariée                 
marjolaine            marlin                  marmette                  marmite               marmotte               
marneuse              marocaine               maronite                  maroquin              maroquinerie           
marquante             marqueterie             marqueur                  marquise              marquée                
marraine              marrane                 marron                    marronnier            marsali                
marsouin              marsupiale              martelée                  martienne             martinet               
martiniquaise         martre                  martyre                   martyrisée            martyrologe            
marxiste              marécageuse             marée                     maría                 mascarade              
mascareigne           mascaret                masculine                 mask                  masquée                
massacrée             massage                 massaliote                massaï                massette               
massif                massique                massive                   massorétique          massue                 
massée                master                  mastic                    masticateur           mastiff                
mastiquée             mastodonte              mastoïde                  matabélé              mateo                  
maternelle            maternité               mathew                    mathurin              mathématique           
mathématisée          matinale                matinée                   matière               matricaire             
matricielle           matriclan               matrilinéaire             matrimoniale          matsot                 
matthew               mature                  matérialiste              matérialisée          matérielle             
maudite               mauresque               mauriste                  mausolée              maussade               
mauvaise              mauve                   mawali                    maxillaire            maximale               
maxime                mazout                  mazure                    mazurka               maçonnique             
maçonnée              maîtresse               maîtrisée                 maïmonide             mean                   
meeting               megillah                meilleure                 mejía                 melchite               
melon                 membranaire             membraneuse               membranophone         membre                 
menacée               menaçante               menchevik                 mendelienne           mendé                  
mendélienne           meneur                  menhir                    mennonite             menominee              
mensongère            menstruation            mensuelle                 mentale               mentaliste             
mentalité             menteur                 menthe                    mentionnée            mentor                 
menuiserie            menuisier               menée                     mercantile            mercantiliste          
mercenaire            mercien                 mercier                   mercuriale            mercuriel              
merina                merisier                merlan                    merle                 merluche               
merveilleuse          mesquine                messagerie                messagère             messenger              
messianique           messine                 mestizo                   mesurable             mesurée                
metteur               meulage                 meuleuse                  meurtre               meurtrier              
meurtrière            meute                   meutre                    mexicaine             mfecane                
mi-bouc               mi-femme                mi-homme                  miami                 miao                   
miaulement            micaschiste             michiel                   micmac                micro-climat           
micro-onde            micro-ordinateur        micro-organisme           micro-électronique    microbe                
microbienne           microbiologique         microbiologiste           microchiroptère       microclimat            
microcosme            microfiche              microfossile              microgrenue           micromètre             
micron                micronésienne           microphone                microprocesseur       microscope             
microscopique         microseconde            microspore                microtechnique        microtonale            
microéconomique       microémulsion           miction                   midi                  midland                
midrashique           mignon                  migrante                  migrateur             migration              
migratoire            migratrice              mihrab                    miki                  milanaise              
mildiou               milice                  militaire                 militante             militariste            
millet                milliard                milliardième              millier               million                
millionième           millionnaire            millième                  millénaire            millénariste           
millérite             miltiade                milésienne                mimique               mimosa                 
mimée                 mimétique               minaret                   minbar                minerai                
mineure               mini-ordinateur         miniature                 miniaturiste          miniaturisée           
minier                minimale                minimaliste               minime                minimum                
minister              ministre                ministère                 ministérielle         minitel                
minium                minière                 minnesinger               minnesänger           minoenne               
minoritaire           minorité                minoterie                 minstrel              minuscule              
minutieuse            minyen                  minéen                    minérale              minéralier             
minéralisée           minéralogique           minéralogiste             miocène               mirabelle              
mirabellier           miracidie               miracle                   miraculeuse           mirador                
miragef-1             mirliton                mirror                    misanthrope           miscible               
missel                missionaire             missionnaire              missive               misère                 
misérable             mithridatique           mitochondrie              mitose                mitrailleur            
mitrailleuse          mitrale                 mitre                     mixte                 mixture                
mixtèque              mnémonique              mnémotechnique            moabite               mobile                 
mobilier              mobilisation            mobilisée                 mobilière             mocassin               
mochica               modale                  modalité                  modelage              modelée                
modem                 modernisation           modernisatrice            moderniste            modernisée             
modeste               modifiable              modificateur              modification          modifiée               
modique               modiste                 modoc                     modulable             modulaire              
modulateur            modulation              modulée                   modélisation          modéliste              
modérateur            modératrice             modérée                   moghole               mogole                 
mohawk                mohican                 moignon                   moindre               moisissure             
moissonneuse          moite                   moitié                    mojave                molaire                
moldave               molette                 molino                    mollet                mollusque              
molosse               moléculaire             momentanée                momie                 momifié                
monacale              monade                  monadnock                 monarchique           monarchiste            
monarque              monastique              monastère                 mondaine              mondanité              
mondiale              mondialisé              monfort                   mongole               mongoloïde             
moniale               moniste                 moniteur                  monkey                monnaie                
mono-objectif         monoalcool              monoatomique              monochromatique       monochrome             
monoclinique          monocotylédone          monodique                 monodrame             monogame               
monographie           monographique           monogénique               monogéniste           monolingue             
monolithe             monolithique            monologue                 monomoteur            monomère               
monoparentale         monophonique            monophylétique            monophysite           monoplace              
monopole              monopolistique          monopolisée               monopôle              monosaccharide         
monoski               monosyllabe             monosyllabique            monothéisme           monothéiste            
monotone              monotype                monovalent                monoïque              monstrueuse            
montagnarde           montagneuse             montaniste                montante              monte-charge           
monteur               montgolfière            monticule                 montrée               monture                
montée                monumentale             monère                    monégasque            monétaire              
monétariste           moquerie                moqueur                   moqueuse              moraine                
morainique            morale                  moralia                   moralisante           moralisateur           
moralisatrice         moraliste               moralité                  moratoire             morave                 
morbide               morcelée                mordante                  morgue                morille                
morpho-syntaxique     morphogénique           morphologie               morphologique         morphème               
morse                 morsure                 mort-né                   mortelle              mortier                
mortification         morton                  mortuaire                 morue                 mosaïste               
moscovite             mosquée                 mossi                     motard                motet                  
motif                 motion                  motivation                motivée               motocyclette           
motocycliste          motoneige               motorisée                 motrice               moucharabieh           
moucherolle           moucheron               mouchetée                 mouchoir              mouette                
moufette              mouffette               moufle                    mouflon               mouillage              
mouillant             mouillée                moulage                   moulue                moulure                
moulée                mountain                mourante                  mouride               mousquetaire           
moussant              mousseline              mousson                   moustache             moustier               
moustique             moutarde                moutonnement              moutonnée             mouvance               
mouvante              mouvementée             move                      moyen-orientale       moyenne                
mozarabe              moût                    mpongwé                   mudra                 muerte                 
muette                mufle                   muflier                   mufti                 muguet                 
mulot                 multicellulaire         multicolore               multicoque            multicylindre          
multiethnique         multifactorielle        multifil                  multilatérale         multimodale            
multimédia            multinationale          multipartiste             multipartite          multiplexeur           
multiplicateur        multiplication          multipliée                multipolaire          multiraciale           
multitude             multitâche              munichoise                municipale            municipalité           
municipe              munie                   munition                  muntjac               muppet                 
muqueuse              muraille                murale                    muraliste             muret                  
murmure               murut                   murène                    musagète              musaraigne             
muscadier             muscat                  muscle                    musclée               musculaire             
muselée               musette                 museum                    music-hall            musicale               
musicienne            musicologique           musicologue               musique               muslim                 
musquée               mussolinienne           mustélidé                 musulmane             musée                  
mutante               mutazilite              mutilation                mutilée               mutinerie              
mutiné                mutualiste              mutuelle                  muté                  muée                   
mycoplasme            mycorhize               mycose                    mycène                mycélienne             
mycénienne            mygale                  myofibrille               myofilament           myopathie              
myriade               myrte                   myrtille                  mystique              mystérieuse            
mythique              mytho                   mythologie                mythologique          myxine                 
myélinique            myélome                 mâchoire                  mèche                 mède                   
mère                  mètre                   méandre                   mécanicien            mécanisme              
mécaniste             mécanisée               méconnaissable            méconnue              mécontentement         
mécontenté            mécréant                mécène                    mécénat               médaillon              
médaillé              médecine                médersa                   médiane               médiateur              
médiathèque           médiatique              médiatrice                médicale              médicamenteuse         
médicinale            médico-sociale          médina                    médio-océanique       médiocre               
méditatif             méditation              méditative                méditerranéenne       médium                 
médiévale             médullaire              méduse                    méfiance              mégalithe              
mégalithique          mégalopole              mégapole                  mégaron               mégaspore              
mégatonne             mélancolique            mélangeur                 mélangée              mélanine               
mélanome              mélanésienne            mélasse                   mélilot               mélodieuse             
mélodique             mélodiste               mélodramatique            mélodrame             mélomane               
mélèze                mémoire                 mémorable                 mémorandum            mémorialiste           
mémorisée             ménade                  ménagement                ménagerie             ménagère               
ménagée               ménestrel               ménestrier                méningite             méningocoque           
ménippée              ménopausée              ménure                    méprisée              méridienne             
méridionale           méristème               mérou                     mésentente            mésentère              
mésoaméricaine        mésolithique            méson                     mésopotamienne        mésosphérique          
mésozoaire            mésozoïque              métabolique               métabolisme           métabolisée            
métallifère           métallique              métalloïde                métallurgie           métallurgique          
métallurgiste         métamorphique           métaphore                 métaphorique          métaphysicien          
métaphysique          métapsychique           métastase                 métatarse             métayer                
méthanier             méthode                 méthodique                méthodiste            méthodologie           
méthodologique        méticuleuse             métier                    métissage             métisse                
métissée              métonymie               métrage                   métrique              métronome              
métropole             métropolitaine          métropolite               météore               météorique             
météorite             météorologique          météorologiste            mêlée                 même                   
môle                  mûre                    mûrier                    nabab                 nacelle                
nacionale             nacrée                  nageoire                  nageur                nageuse                
naha                  naine                   naissance                 naissante             nalu                   
nandou                nanomètre               nantaise                  nanti                 nantissement           
naphte                napoléonienne           napoléonnienne            nappe                 napu                   
narcisse              narcissique             narcotique                narine                narragansett           
narrateur             narratif                narration                 narrative             narrée                 
narval                nasale                  nasique                   natale                natalité               
natatoire             natif                   national-socialiste       nationalisation       nationalisme           
nationaliste          nationalisée            nationalité               native                nativité               
natoufien             natte                   nattée                    naturale              naturalisation         
naturaliste           naturalisée             naturelle                 naufragé              nauruan                
nausée                nautile                 nautique                  navajo                navale                 
navette               navigable               navigant                  navigateur            navire                 
nazca                 nazie                   naïf                      ndébélé               nectaire               
nectarine             needle                  negro                     negro-spiritual       negrospiritual         
nerf                  nerveuse                nervien                   nervure               nesle                  
nestorienne           nettoyant               nettoyée                  neuchâteloise         neuf                   
neurochirurgien       neuroleptique           neurologique              neurologue            neuromusculaire        
neuromédiateur        neuronale               neurone                   neuropathie           neurophysiologique     
neurophysiologiste    neurotoxique            neurotransmetteur         neurotrope            neutraliste            
neutralisée           neutrino                neutronique               never                 new-yorkaise           
newsmagazine          newspaper               nguyên                    nicaraguayenne        nichoir                
nichée                nickelodeon             nickélifère               nicotinique           night-club             
nightingale           nigériane               nigéro-congolaise         nigéro-kordofanienne  nihiliste              
nikolai               nile                    nilo-saharienne           nilotique             ninja                  
nippone               nipponne                nitrate                   nitrique              nitrite                
nitrure               nitré                   nivelée                   niçoise               nièce                  
nobile                nobiliaire              noblesse                  noce                  noche                  
nocif                 nocive                  noctambule                noctuelle             nocturne               
nodule                noeud                   noircie                   noirâtre              noisetier              
noisette              nomade                  nomadique                 nombreuse             nome                   
nomenclature          nominale                nominaliste               nominatif             nomination             
nommo                 nommée                  non-chrétienne            non-conformiste       non-dit                
non-figuratif         non-fumeur              non-initié                non-juif              non-protestant         
non-serbe             nonce                   nootka                    nord-africaine        nord-américaine        
nord-coréenne         nord-européenne         nord-vietnamienne         nordique              nordiste               
norique               normale                 normalien                 normalisée            normande               
normatif              normative               norme                     norvégienne           nostalgique            
notable               notaire                 notamment                 notarié               notion                 
notoire               notre-dame-des-victoire nouba                     nouer                 noueuse                
nouille               nourrice                nourricier                nourricière           nourrie                
nourrissante          nourrisson              nourriture                nouveau-né            nouveauté              
nouvelle              nouvelliste             nouée                     novae                 novateur               
novatrice             novice                  noyade                    noyer                 noyée                  
noël                  nuageuse                nuancée                   nubienne              nucléaire              
nucléide              nucléique               nucléon                   nucléotide            nucléotidique          
nudibranche           nuer                    nuisance                  nuisible              nulle                  
nullité               numide                  numérateur                numération            numérique              
numériseur            numérisée               nuptiale                  nutriment             nutritif               
nutritionnelle        nutritive               nuée                      nyanja                nylon                  
nymphe                nymphée                 nzima                     nègre                 néandertalien          
nébuleuse             nécessaire              nécrophage                nécropole             nécrose                
néerlandaise          néerlandophone          néfaste                   néflier               négatif                
négation              négative                négligeable               négligence            négligent              
négligée              négociable              négociant                 négociateur           négociation            
négociée              négrier                 négrito                   négrière              nématode               
némerte               nénuphar                néo-classique             néo-confucianiste     néo-expressionniste    
néo-fasciste          néo-guelfe              néo-impressionniste       néo-orthodoxe         néo-réaliste           
néo-zélandaise        néoclassique            néoconfucianiste          néoformée             néogaullisme           
néogaulliste          néogothique             néokantien                néolibérale           néologisme             
néophyte              néoplasique             néoplatonicienne          néoplatoniste         néoprène               
néoromantique         néoréaliste             néotoma                   népalaise             néphrite               
néphélite             népérien                néréide                   névralgie             névrose                
névrosé               névrotique              névé                      nôtre                 objecteur              
objectif              objection               objective                 oblast                oblat                  
obligation            obligatoire             obligée                   oblique               oblongue               
obole                 obscurcie               obscure                   obscène               observable             
observance            observant               observateur               observation           observatoire           
observée              obsolète                obstacle                  obstruction           obstruée               
obstétricien          obsédante               obtenue                   obturateur            obusier                
